MMSI,선박명,선종코드,IMO,호출부호,DimA,DimB,DimC,DimD,흘수,추정톤수
440148160,NO.121 KEUM SUNG,30,0,351 KS,21,5,2,3,0,0
440148260,388MI RAE HO,90,0,0,0,0,0,0,0,0
440148340,508 KANG SUNG,30,0,0,0,0,0,0,0,0
440148350,507 GANG SEONG,90,0,0,0,0,0,0,0,0
440148380,1003 JONG YOUNG,52,0,021285,15,2,3,2.5,24,0
440148480,JE99HIYUNGHO,90,0,0,0,0,0,0,0,0
440148520,KOREA NO.3,52,0,160034,34,4,5,3,0,0
440148550,5003 SUNG SIN,70,0,070355,61,9,9,0,0,0
440148610,31 SIN HEUNG,52,0,114432,24,5,3,0,0,0
440148640,109SUNGBOHO,90,0,0,0,0,0,0,0,0
440148720,TONG YUNG 1HO,70,0,301,100,40,30,12.3,0,0
440148730,TONG YEONG NO.3,52,0,403,20,5,5,4,0,0
440148760,BOGO NO.7,90,0,0,0,0,0,0,0,0
440148770,BIG STAR NO.3,90,0,303,29,5,5,0,0,0
440148820,noname,37,0,0,0,0,0,0,0,0
440148940,NEW MANJUNG,90,0,300,13,2,3,0,0,0
440149040,SUNG SIN 10002,70,0,0,0,0,0,0,0,0
440149050,211 CHANG GYUNG HO,90,0,0,0,0,0,0,0,0
440149070,JE616 JAE EUN,30,0,600,8,2,4,1.5,0,0
440149230,5 NAM YOUNG,90,0,0,0,0,0,0,0,0
440149260,BIG STAR NO.1     #,90,0,0,0,0,0,0,0,0
440149350,NO.11 SEYANG,80,0,110092,10,3,9,3.6,0,0
440149460,noname,37,0,110104,9,4,4,0,20,0
440149470,noname,30,0,0,0,0,0,0,0,0
440149480,JINSTAR,90,0,0,0,0,0,0,0,0
440149700,71 GEUM JUNG,30,0,371,15,2,3,0,24,0
440149710,CHANGDAIHO,90,0,0,0,0,0,0,0,0
440149730,101SAM YANG,52,0,0,0,0,0,0,0,0
440149750,105 HAE GEUM,90,0,0,0,0,0,0,0,0
440149770,T-106 KUMYONG,52,0,110111,14,4,3,2.6,0,0
440149780,103MYOUNGJIN,37,0,504,8,3,4,0,20,0
440149840,2001-CHEN SUNG,90,0,676008,15,2,0,0,24,0
440149870,JE53MAN SEONG HO,30,0,353MS,29,4,4,0,0,0
440149880,603 DONG SEONG,32,0,635794,14,3,3,2,17,0
440149910,HWASEONG,90,0,0,0,0,0,0,0,0
440149980,noname,37,0,0,0,0,0,0,0,0
440150040,OCEAN STAR,81,8923844,110047,12,4,9,5,0,0
440150140,JONG YOUNG 5003,53,0,150037,6,10,8,1,0,0
440150150,KYUNG BOK,30,0,302,5,2,1,0,8,0
440150190,202 GEUM HAE,30,0,301,20,3,3,3,0,0
440150220,505 DAE PUNG HO,90,0,SSD,8,5,5,3.2,0,0
440150430,MYUNG JIN 20002,70,0,0,19,9,9,5.8,0,0
440150760,101 SAM CHANG,90,0,904382,14,2,3,0,0,0
440150790,TAE YOUNG,52,0,901144,12,2,2,2,20,0
440150810,HAN SUNG,90,0,0,0,0,0,0,0,0
440150820,HEUNG JIN HO,90,0,0,0,0,0,0,0,0
440150840,1001 JONG YEONG,31,940935,DSDO750,20,3,3,2.5,0,0
440150860,NO.113DAEYANG,90,0,345,25,3,4,1.7,0,0
440150880,noname,37,0,0,0,0,0,0,0,0
440150940,NO.3 YONGSUNG,52,9651676,120009,21,4,5,3,0,0
440151000,SM NINGBO,72,9312937,D7FG,77,25,15,10.3,0,0
440151020,NO.1 TAE HWA,90,0,0,0,0,0,0,0,0
440151030,NEW DONGSIN,80,0,120004,13,4,5,3.8,0,0
440151080,208 GEUM HAE,30,0,0,10,3,3,0,0,0
440151280,GWANG MIN,90,0,0,0,0,0,0,0,0
440151310,MYEONG GWANG 1HO,90,0,0,0,0,0,0,0,0
440151480,JANG MOK2,51,0,302,13,3,2,0,0,0
440151580,1 YONG MA,90,0,0,0,0,0,0,0,0
440151590,FISHINGTALK,90,0,0,0,0,0,0,0,0
440151610,KOREA NO.2,52,0,332,19,3,5,2.6,0,0
440151660,JINKYEONGHO,90,0,0,0,0,0,0,0,0
440151740,DONG BANG NO 3,80,0,120021,8,3,6,3,0,0
440151950,GEUM NAM,30,0,0,5,3,3,0,24,0
440151980,HEUNG WOO 106,99,0,0,0,0,0,0,0,0
440152000,MAPLE MARINA,70,9626376,D7FH,32,6,22,11,0,0
440152040,noname,37,0,0,0,0,0,0,0,0
440152080,DONGBANG NO1HO,80,120025,120025,10,5,4,4,0,0
440152170,PILOT DOKSURI,50,0,0,0,0,0,0,0,0
440152180,noname,30,0,0,5,2,2,0,3,0
440152250,noname,30,0,0,0,0,0,0,0,0
440152410,101HJ,52,0,705554,18,4,3,0,0,0
440152450,WON JIN 7,70,8971293,120028,20,5,5,5.7,0,0
440152550,YOUNG^SIN,99,3200000,0,0,0,0,0,0,0
440152690,DONG YANG 7,52,0,0,0,0,0,0,0,0
440152720,SAM SUNG HO,80,0,120039,7,4,4,3,0,0
440152730,86 PYEONG JIN,30,0,316,15,2,2,0,24,0
440152750,505 KANG SEONG,30,0,0,0,0,0,0,0,0
440152780,1HAESANG,90,0,0,0,0,0,0,0,0
440152850,SUNJIN NO.5,52,0,1200SEO,16,6,3,2,0,0
440152950,POONG SEONG HO,90,0,0,0,0,0,0,0,0
440153090,T107 KUMYONG,52,0,120049,18,3,4,0,0,0
440153110,2001 SEO JIN,70,0,950147,7,3,2,0,0,0
440153140,CHEONG HAE HO,30,0,0,0,0,0,0,0,0
440153190,KANG NAM 6001,32,0,091551,60,10,11,4.3,0,0
440153270,HYUNDAIHO,90,0,0,0,0,0,0,0,0
440153470,NEX HO,90,0,0,0,0,0,0,0,0
440153520,DONG AH,30,0,500,10,2,3,0,0,0
440153650,TAMGU10 HO,90,0,0,0,0,0,0,0,0
440153770,BUYANG ACE,80,0,120059,15,5,5,3,0,0
440153810,DAE JIN 8001,70,0,120050,15,7,13,5,0,0
440153850,12CHUNGKYUNG,80,0,120061,19,5,4,3,0,0
440153870,11 KO RYEO HO,30,0,411,20,4,3,0,0,0
440153880,12 KO RYO HO,30,0,0,0,0,0,0,0,0
440153940,SKY MIR,80,9136515,D7MV,20,6,7,6,0,0
440154010,MAN JANG,30,0,300,10,3,2,0,0,0
440154020,MOG RYEON HO,52,1277139,300,17,5,5,0,0,0
440154040,206 DONG SUNG,90,0,D8TR,14,2,2,0,24,0
440154060,JAEYOUNG,37,0,0,0,0,0,0,0,0
440154160,noname,90,0,0,0,0,0,0,0,0
440154210,BIG STAR N05,90,0,134201,15,5,5,0,0,0
440154250,711 SE JIN,90,0,0,0,0,0,0,0,0
440154260,noname,30,0,0,0,0,0,0,0,0
440154270,353HYESEUNG,30,0,0,10,3,6,0,0,0
440154330,31 SE GIL,90,0,0,0,0,0,0,0,0
440154340,SA IDA HO,30,0,0,0,0,0,0,0,0
440154350,RENAISSANCE,40,0,300,0,0,0,0,0,0
440154360,SUNG GIL HO,30,0,309,10,2,2,0,0,0
440154370,SUNG DONG 5HO,90,0,700500,16,1,3,0,27,0
440154420,KWANG CHUN HO,90,0,0,0,0,0,0,0,0
440154430,DAEHO SEOUL,90,9078878,120079,16,8,7,6,0,0
440154550,HAE SEUNG 155,30,0,338,0,0,0,1,0,0
440154680,CHANGDONGHO,90,0,0,0,0,0,0,0,0
440154790,noname,30,0,300,35,30,35,0,0,0
440154850,2013HANJIN,30,0,337,30,3,6,4,0,0
440154860,noname,30,0,0,0,0,0,0,0,0
440154950,DONGJIN ACE,84,9680736,130001,10,5,3,3.6,10,0
440154960,32DAEYOUNG,80,1300100,130010,12,5,4,3.1,0,0
440154990,DONGBANG 5HO,80,0,130017,10,7,3,4.5,0,0
440155010,YU SUNG HO,81,0,130029,21,5,5,4.8,0,0
440155070,DOK LO 2HO,37,0,0,0,0,0,0,0,0
440155090,305 SUNG SIN,52,0,DSAF8,18,3,3,0,0,0
440155130,POSEIDON,90,0,0,0,0,0,0,0,0
440155180,202 EO SA,90,0,302,25,3,3,0,0,0
440155190,noname,52,0,130016,13,4,5,0,0,0
440155220,151HYESEUNG,30,310,310HS,33,3,5,2.5,0,0
440155240,KUMYONG NO.1700,90,0,120008,42,15,17,4,0,0
440155260,JONGHAP65HO,90,0,0,0,0,0,0,0,0
440155280,ANJINHO,90,0,0,0,0,0,0,0,0
440155290,KUM YONG NO1600,90,0,0,0,0,0,0,0,0
440155310,KUMYONG NO.1300,90,0,110063,28,16,16,5,0,0
440155330,HO RAN DO HO,50,0,0,0,0,0,0,0,0
440155340,KOREA COAST GUARD321,90,0,0,0,0,0,0,0,0
440155350,NO.11 SONGWON,80,0,130037,18,6,4,0,0,0
440155360,GANGNAM T-21HO,32,0,130023,23,3,5,3,0,0
440155380,KEUMHYANG,80,0,0,0,0,0,0,0,0
440155420,KWANGILL T2 HO,32,0,D8MW,19,3,2,3,0,0
440155490,SAM HO B7,53,0,090427,51,5,11,3.7,0,0
440155510,105 KYUNG HAE,30,0,307,10,4,5,5,0,0
440155550,DONGBANG ACE,70,9331440,133507,0,0,0,6.4,0,0
440155720,noname,30,0,0,0,0,0,0,0,0
440155810,noname,30,0,0,0,0,0,0,0,0
440155820,HYUNJIN,90,0,0,0,0,0,0,0,0
440155850,36 HANJIN,80,0,0,10,4,5,3.9,0,0
440155950,JAEHIHO,90,0,0,0,0,0,0,0,0
440156010,JANGEUN,99,0,0,0,0,0,0,0,0
440156140,noname,30,0,326,6,3,3,0,5,0
440156160,YURIM 3HO,90,0,0,0,0,0,0,0,0
440156220,DEOK KYUNG HO,37,0,0,0,0,0,0,0,0
440156310,GYEDNG NAM329,90,0,0,0,0,0,0,0,0
440156360,72 GEUM JEONG,30,0,0,0,0,0,0,0,0
440156410,ISUIRELANDHO,37,0,0,0,0,0,0,0,0
440156520,noname,30,0,0,0,0,0,0,0,0
440156740,K2 HO,37,0,0,0,0,0,0,0,0
440156780,DONG_JIN,30,0,0,0,0,0,0,0,0
440157060,BOSEONGHO,30,0,308,4,4,5,2,8,0
440157860,NEW DONG BAEK HO,30,0,0,0,0,0,0,0,0
440157870,MYEONG SIN HO,90,0,0,0,0,0,0,0,0
440157920,noname,30,0,0,0,0,0,0,0,0
440158230,9YUJIN,90,0,0,0,0,0,0,0,0
440158240,3088MUNCHANG,30,0,318,10,2,4,0,0,0
440158470,KYUNG BOK,90,0,0,0,0,0,0,0,0
440158620,SMART,40,0,301,21,3,3,0,0,0
440158640,107 DEOK JIN,90,0,317,15,2,1,0,24,0
440158650,108 DEOK JIN,90,0,0,0,0,0,0,0,0
440158820,SAMSUNG T -8,52,0,308,20,5,5,0,0,0
440159520,HYEONDAE2HO,37,0,322,5,4,3,0,24,0
440159610,noname,30,0,0,0,0,0,0,0,0
440159630,77MYEONG CHEON,30,0,0,0,0,0,0,0,0
440160000,ZENITH QUEEN,70,9496836,D7FJ,12,11,5,4.5,0,0
440160910,DONG WON HO,90,0,0,0,0,0,0,0,0
440161000,GLOVIS CORONA,70,91229300,D7AO,153,9,23,8.9,0,0
440161210,noname,30,0,0,0,0,0,0,0,0
440161470,IL SEONG,30,0,0,0,0,0,0,0,0
440161570,SINYONGHO,30,0,302SYH,6,2,2,0,17,0
440161650,MYEONG SEONG,30,0,346,11,2,2,0,0,0
440161950,306 DAE JEONG,30,0,306,3,2,1,0,3,0
440162000,PORT KLANG VOYAGER,70,9275385,D7BD,62,24,8,11.2,0,0
440162110,111 JEILHO,90,0,0,0,0,0,0,0,0
440162120,112JEIL,90,0,372,10,3,3,0,0,0
440162290,115 NAM PO,30,0,305,28,2,6,0,0,0
440162330,88MANGU,90,0,0,0,0,0,0,0,0
440162610,808HAE JONG  HO,90,0,0,0,0,0,0,0,0
440163270,1 CHEONG YANG,30,0,0,0,0,0,0,0,0
440163280,2 CHEONG YANG,30,0,0,0,0,0,0,0,0
440163320,1 SEONG HWA,30,0,321,0,0,0,0,0,0
440163330,2SEONGHWAHO,30,0,0,0,0,0,0,0,0
440163340,DONG WON 2HO,90,173506,322,7,6,4,0,0,0
440163350,SUNG KWANG HO,90,0,0,0,0,0,0,0,0
440163460,1GONG SUN HO,90,0,0,0,0,0,0,0,0
440163470,JAICO 75HO,30,0,375,20,3,4,0,0,0
440163480,JAICO 77HO,30,0,337,20,3,4,0,0,0
440164270,PHOENIX,20,0,301,30,6,6,0,0,0
440164530,noname,30,0,0,0,0,0,0,0,0
440164650,MAEMULDO FISING .L,30,0,0,0,0,0,0,0,0
440164740,POINTHO,37,0,0,0,0,0,0,0,0
440164930,SSISEUTAHO,90,0,0,0,0,0,0,0,0
440164980,ORION HO,37,0,0,0,0,0,0,0,0
440165020,GYEONG LIM,90,0,0,0,0,0,0,0,0
440165220,HEASEONGHO,90,0,0,0,0,0,0,0,0
440165530,S-20JUNG,51,0,350HAEG,0,0,0,0,0,0
440165670,GEUMCHANG305HO,90,0,0,0,0,0,0,0,0
440165910,YU LIM,52,8703866,306,21,3,6,3.5,0,0
440166040,noname,30,0,0,0,0,0,0,0,0
440166070,noname,30,0,0,0,0,0,0,0,0
440166080,NEWNADRI,90,0,0,0,0,0,0,0,0
440166290,NEWVANCOUVER,90,0,0,0,0,0,0,0,0
440166420,noname,30,0,0,0,0,0,0,0,0
440166630,SEUNHO,90,0,0,0,0,0,0,0,0
440166910,GYEONG NAM 916,90,0,0,0,0,0,0,0,0
440167150,NEW BLUE,90,0,0,0,0,0,0,0,0
440167410,noname,90,0,0,0,0,0,0,0,0
440167490,MYEONG IYUN,90,0,0,0,0,0,0,0,0
440167740,NO.1 KEOYANG,80,0,950536,12,3,3,0,0,0
440167840,GEOJE ISLAND,65,0,300,30,4,4,2,0,0
440167880,7 OYANGHO,90,0,0,0,0,0,0,0,0
440168140,EO HANG NAM HAE 5HO,90,0,0,0,0,0,0,0,0
440168180,3BUSUNG,90,0,3330000,15,5,5,0,0,0
440168350,JE7 BU YEONG,90,0,0,0,0,0,0,0,0
440168420,DAE DONG 5HO,90,0,0,0,0,0,0,0,0
440168550,HAKUNAMATATA,36,0,0,5,2,2,0,10,0
440168610,noname,90,0,0,0,0,0,0,0,0
440168630,HAE DONG,90,0,0,0,0,0,0,0,0
440168650,noname,30,0,303,17,2,3,0,0,0
440168710,noname,30,0,0,0,0,0,0,0,0
440169000,BARON CHEMIST,80,9355018,D7BH,21,6,8,4.4,0,0
440169440,YEO JU,30,0,0,0,0,0,0,0,0
440169510,225YUSUNG,30,0,512,11,2,3,0,0,0
440169660,GWANG MYEONG,30,0,0,0,0,0,0,0,0
440170140,noname,90,0,0,0,0,0,0,0,0
440170250,YONG MA NO11,52,0,336,10,6,6,0,0,0
440170430,JIN SEONG,30,0,625,7,2,3,0,14,0
440170480,YE IL HO,30,0,0,6,2,2,1.3,5,0
440170520,501YEONCHANG,30,0,0,15,4,4,3.6,0,0
440171020,GYEONG DONG HO,30,0,313,8,2,2,0,14,0
440171240,CHOUL JO HO,30,0,0,0,0,0,0,0,0
440171650,VICTORY,37,0,300,30,5,5,0,0,0
440172120,KYUNGDONG,90,0,0,0,0,0,0,0,0
440172480,noname,30,0,0,0,0,0,0,0,0
440172520,noname,30,0,0,0,0,0,0,0,0
440172560,HEE MANG HO,90,0,0,0,0,0,0,0,0
440172660,11CHUNG KYUNG,80,0,210011,5,2,2,0,0,0
440172830,noname,30,0,0,0,0,0,0,0,0
440172870,TAECHANGHO,37,0,0,0,0,0,0,0,0
440173130,2 CHANGNAM,90,0,0,0,0,0,0,0,0
440173170,AN JEL  HO,30,0,0,0,0,0,0,0,0
440173310,HAE SEONG HO,30,0,0,0,0,0,0,0,0
440173430,TONG YEONG5 HO,52,0,0,0,0,0,0,0,0
440173840,DAE JIN HO,30,0,0,0,0,0,0,0,0
440173880,SEOGWANGHO,90,0,0,0,0,0,0,0,0
440174210,HAENGBOKHO,30,0,0,0,0,0,0,0,0
440174270,noname,30,0,301,5,4,3,0,24,0
440175020,GANG SAN,90,0,0,0,0,0,0,0,0
440176000,HYUNDAI HOPE,70,9637234,D7HP,221,15,33,13.5,0,0
440176270,SIN HOONG HO,30,0,0,0,0,0,0,0,0
440176970,300 HAN CHANG,30,0,312,20,3,5,2.8,0,0
440177280,112YEONCHANG,30,0,330YC,14,3,5,0,0,0
440177530,CHUNG RYU FISHING HO,30,0,0,0,0,0,0,0,0
440177990,noname,52,0,0,0,0,0,0,0,0
440178380,RU BI HO,30,0,0,0,0,0,0,0,0
440178480,noname,30,0,0,0,0,0,0,0,0
440179140,S-105,36,0,0,7,2,2,0,10,0
440179160,noname,30,0,0,0,0,0,0,0,0
440180560,noname,30,0,300,8,2,2,0,8,0
440180670,noname,30,0,0,0,0,0,0,0,0
440180810,noname,30,0,0,0,0,0,0,0,0
440181000,MEGA CARAVAN,90,9578608,DSMZ4,153,18,29,5.2,0,0
440181120,GEO SEONG 2HO,30,0,312,0,0,0,1.5,0,0
440181280,302 MOON GIL,90,0,0,0,0,0,0,0,0
440181410,MA RU      _,90,0,0,0,0,0,0,0,0
440182040,DONG CHANG HO,30,0,0,0,0,0,0,0,0
440182280,DOK RO 1HO,30,0,0,0,0,0,0,0,0
440182390,GEUM SEONG HO,90,0,0,0,0,0,0,0,0
440182520,noname,30,0,0,0,0,0,0,0,0
440182540,noname,30,0,0,0,0,0,0,0,0
440182610,WATER LILY,80,9112844,DSDD7,20,8,8,4.5,0,0
440182830,SUNRISE HO,90,0,0,0,0,0,0,0,0
440183270,YOUNG UNG HO,90,0,0,0,0,0,0,0,0
440183380,noname,30,0,305,7,3,3,0,0,0
440183590,YOOJINHO,90,0,0,0,0,0,0,0,0
440183630,noname,37,0,0,0,0,0,0,0,0
440183750,JE 1 MOCHANG,90,0,0,0,0,0,0,0,0
440183760,JE 2 MOCHANG,90,0,0,0,0,0,0,0,0
440184430,DEOK SEONG HO,90,0,0,0,0,0,0,0,0
440184720,5 YONG SEONG,52,9819363,345YONG,20,6,4,3.7,0,0
440185090,YONG MA NO29,90,0,0,0,0,0,0,0,0
440185570,SOO KYEONG,80,0,0,0,0,0,0,0,0
440185680,noname,30,0,0,0,0,0,0,0,0
440186030,CHEONGYEONG NO.3,90,0,120,15,4,4,3.4,0,0
440186050,SANG YONG,90,0,0,0,0,0,0,0,0
440186090,201 HAN IL HO,52,0,180036,14,3,4,0,0,0
440186240,SUNFLOWER HO,90,0,0,0,0,0,0,0,0
440186350,noname,37,0,0,0,0,0,0,0,0
440186510,301_OSEONG,88,0,0,0,0,0,0,0,0
440186540,YEONG KWANG HO,90,0,0,0,0,0,0,0,0
440186920,noname,37,0,0,0,0,0,0,0,0
440187040,7 BUGANG,90,0,0,0,0,0,0,0,0
440187050,noname,30,0,0,0,0,0,0,0,0
440187110,GEON WOO 1600 HO,52,0,180009,18,4,3,3.3,0,0
440187120,noname,37,0,0,0,0,0,0,0,0
440187170,SINHAE,70,0,0,0,0,0,0,0,0
440187270,BOK YOUNG HO,30,0,302,9,2,4,0,0,0
440187290,S-111JUNG,51,0,111HAEG,0,0,0,0,0,0
440187520,HAEWON FISHING,30,0,300,14,2,3,0,0,0
440187570,noname,30,0,319,3,2,2,0,2,0
440187590,YONG JEONG HO,90,0,0,0,0,0,0,0,0
440187650,155HEEYUNGHO,90,0,0,0,0,0,0,0,0
440187910,GRACE ALPHA,80,9843003,192801,23,2,12,5.7,0,0
440187970,DEOK GYEONG HO,30,0,0,0,0,0,0,0,0
440187980,38CHANG NAM,90,0,0,0,0,0,0,0,0
440188230,KANG NAM 7001,32,0,154401,8,11,11,0,0,0
440188250,ADVENTURE,90,0,0,0,0,0,0,0,0
440188330,DAEHO-SEJONG,70,9599339,190001,9,3,10,6.1,0,0
440188520,51 HJ,52,0,334,18,3,3,2,0,0
440188550,SEONG JIN 1HO,54,0,318,20,6,3,2,0,0
440188640,GOLD HO,90,0,0,0,0,0,0,0,0
440188690,BOGO 30HO,90,0,0,0,0,0,0,0,0
440188730,MUNSEONGHO,30,0,300,2,1,1,0,0,0
440188810,noname,30,0,0,0,0,0,0,0,0
440188910,MAEIL HO,90,0,0,0,0,0,0,0,0
440189000,SM YANTIAN,70,9312949,D7FS,76,26,14,12.6,0,0
440189040,SB 1001 HO,90,0,300,7,5,5,0,0,0
440189340,SOOYONGHO,90,0,0,0,0,0,0,0,0
440189450,ULIHO,37,0,0,0,0,0,0,0,0
440189720,SAMPYO 5HO,70,9369150,180042,22,13,7,5.2,0,0
440190030,13YEWJIN,90,0,0,0,0,0,0,0,0
440190080,SIN HEUNG,80,0,105351,15,6,4,4.8,0,0
440190290,noname,30,0,0,0,0,0,0,0,0
440190360,CHALLENGER,37,0,0,0,0,0,0,0,0
440190530,7 SEONG JIN HO,90,0,380,11,3,2,0,0,0
440190630,KYOUNG WON HO,90,0,0,0,0,0,0,0,0
440190650,noname,30,0,0,0,0,0,0,0,0
440190770,SIN ARA HO,90,0,0,0,0,0,0,0,0
440190820,DONGBANG ACE,80,0,190005,17,5,5,4.5,0,0
440191110,HAEYEUNHO,30,0,0,0,0,0,0,0,0
440191220,NO.205 KEUM SUNG,30,0,395KESU,20,6,2,3,0,0
440191230,NO.207 KEUM SUNG,30,0,397KESU,11,5,4,0,0,0
440191290,noname,30,0,0,0,0,0,0,0,0
440191310,BU KWANG HO,80,9181352,SSD,18,4,4,4.2,0,0
440191350,502HYE SEUNG,30,0,0,16,4,5,4.2,0,0
440191380,JAEWON STELLA,90,8542810,190007,14,15,5,0,0,0
440191390,SEONG GWANG HO,90,0,0,0,0,0,0,0,0
440191490,SU YEONG HO,90,0,0,0,0,0,0,0,0
440191630,MIN SEONG HO,30,0,331,4,1,2,0,3,0
440191760,SUNG YOUMG 216 HO,30,0,0,0,0,0,0,0,0
440191770,215 SUNG YOUNG HO,30,0,0,0,0,0,0,0,0
440191920,DAE BAK HO,90,0,0,0,0,0,0,0,0
440192290,noname,37,0,0,0,0,0,0,0,0
440193090,STAR HOPE,80,9153836,300STAR,22,11,3,6,0,0
440193260,HAE YANG 6001,53,0,0,0,0,0,0,0,0
440193360,YULIM8HO,90,0,D7VB,21,3,7,0,0,0
440193650,noname,53,0,0,0,0,0,0,0,0
440193670,ACE,36,0,0,0,0,0,0,0,0
440193680,201 GEUM HAE,30,0,301,17,4,3,4,0,0
440193950,38 TAE KYUNG,30,0,300,5,5,5,0,10,0
440194110,C N C7HO,90,0,0,0,0,0,0,0,0
440194340,OO JOO HO,37,0,302,9,3,3,0,0,0
440194350,TEAMPHOENIXHO,90,0,0,0,0,0,0,0,0
440194630,BU YOUNG HO,90,0,0,0,0,0,0,0,0
440194680,205 CHANG NAM,90,0,325,11,4,4,0,0,0
440194890,KS HONOR,81,9383144,224810,26,14,5,7.8,0,0
440195040,78DUKMYUNG,30,0,0,0,0,0,0,0,0
440195160,noname,37,0,0,0,0,0,0,0,0
440195210,HA MO NI,30,0,0,0,0,0,0,0,0
440195310,HYEON DAE MARINE,30,0,0,0,0,0,0,0,0
440195320,MYEONG SEONG HO,90,0,312,5,10,5,0,10,0
440195340,32 CHANG NAM,30,0,SSD,22,3,4,0,0,0
440195450,NO.103 SAM IL,70,0,0,0,0,0,0,0,0
440195910,noname,30,0,0,0,0,0,0,0,0
440196000,ST OCEAN,70,9380336,D7FD,19,5,9,7.8,0,0
440196120,106 NAM PO,30,0,303,16,2,2,0,27,0
440196150,MYUNG GA,90,0,0,0,0,0,0,0,0
440196170,17DAE YOUNG,90,0,0,0,0,0,0,0,0
440196180,JAEWON NIKE,70,9889174,190013,17,10,11,2.4,0,0
440196730,103 CHUNG RYONG-TUG-,31,8858893,613,0,0,0,3.8,0,0
440196880,NO.3 GEUMHWA,90,0,0,6,3,3,0,0,0
440196920,KCG 521,90,0,0,0,0,0,0,0,0
440197000,RUBY OCEAN,80,9401453,1239RUB,16,5,6,1.5,0,0
440197030,GEOVIEW1HO,90,0,196206,10,6,6,3.2,0,0
440197190,202 HEUNG SEONG HO,90,0,312,25,3,3,0,0,0
440197410,HWA JEONG ACE,80,0,202813,17,5,4,3.9,0,0
440197570,noname,53,0,0,0,0,0,0,0,0
440197710,202 GEUM SHIN,52,0,0,0,0,0,0,0,0
440198210,ST-77,52,0,SSD,24,4,6,4.5,0,0
440198420,KWANG YANG9,70,7000114,036319,17,8,7,6.1,0,0
440198580,noname,30,0,0,0,0,0,0,0,0
440198630,noname,53,0,0,0,0,0,0,0,0
440198640,SAMDEOKHO,30,0,301,3,2,2,0,8,0
440199040,CHEONG HAE 1 HO,30,0,SSD,5,3,3,0,3,0
440199240,noname,30,0,0,0,0,0,0,0,0
440199310,noname,36,0,101PYEO,4,3,1,0,5,0
440199510,SUNGSIMHO,80,0,975660,15,3,3,3,0,0
440199620,noname,30,0,0,0,0,0,0,0,0
440199670,WON JEONG HO,90,0,0,0,0,0,0,0,0
440199850,TAMGU 3,55,0,6NSU,33,4,7,5,0,0
440199990,S-131JUNG,51,0,0,0,0,0,0,0,0
440200000,T301 KUMYONG,32,9144964,D7MS,26,3,6,0,0,0
440200060,META NO1,90,0,0,0,0,0,0,0,0
440200110,AN HEUNG HO,90,0,0,0,0,0,0,0,0
440200111,SU HAE 15 HO,52,999018,250 S H,0,0,0,2.7,0,0
440200114,BANGJE 19 HO,90,0,0,0,0,0,0,0,0
440200126,GS1,90,0,301,17,2,2,0,24,0
440200179,HAN NAE,40,9313010,DTHA,34,7,2,4.4,0,0
440200210,HA NA HO,90,0,0,0,0,0,0,0,0
440200240,JAWON 1HO,90,0,0,0,0,0,0,0,0
440200350,DONG A 101 HO,52,0,210022,5,3,4,3,0,0
440200420,K J 3001,56,0,050955,81,10,8,6.3,0,0
440200800,SEONIN,30,0,0,0,0,0,0,0,0
440201540,WJRCG150,52,0,100742,18,2,2,0,0,0
440202000,GLOVIS SUNRISE,70,9702405,D7FX,180,3,32,9.1,0,0
440202100,27 KUMJIN,70,8834178,160068,10,6,7,6.7,0,0
440202640,15 KO RYO,30,0,315,20,3,3,0,0,0
440202770,SKYCHEMI,83,9175896,160063,20,2,12,5.8,0,0
440203830,SKY MARS,80,0,230010,21,4,7,0,0,0
440204010,5 DAE BO,80,0,150041,11,3,4,0,0,0
440204250,KYEONGILHO,90,0,0,0,0,0,0,0,0
440204340,DONG IL HO,30,0,0,0,0,0,0,0,0
440204350,KANG NAM 5009,32,0,921591,21,3,3,3,0,0
440204360,SHINRYU MARU NO.8,80,0,160010,11,4,5,3.8,0,0
440204730,BOKSUNGHO,90,0,0,0,0,0,0,0,0
440205070,noname,30,0,300,3,2,2,0,10,0
440205130,IL SUNG HO,90,0,0,0,0,0,0,0,0
440205230,noname,30,0,400,3,2,2,0,10,0
440205340,JAEBINHO,90,0,0,0,0,0,0,0,0
440205520,BAEK DU FISHING,30,0,0,7,2,2,0,5,0
440206010,KN21,53,10000000,M752114,0,0,0,0,0,0
440206050,BUKWANG NO 5,80,8998552,21OO16,16,3,9,0,0,0
440206190,101 BEOM JIN,90,0,0,0,0,0,0,0,0
440207070,YEONG DEUG HO,99,0,300,0,0,0,0,0,0
440207550,noname,30,0,0,0,0,0,0,0,0
440207710,NEW KEUMCHANGGOLD,80,0,0,10,2,2,0,0,0
440207910,BO KYUNG 102,52,0,0,0,0,0,0,0,0
440208010,2015 DONG MYEONG,30,0,315,7,4,3,0,0,0
440208050,1 SHIN CHANG,90,0,0,0,0,0,0,0,0
440208060,YATA2,90,0,0,0,0,0,0,0,0
440208280,GEO SEONG,30,0,301,25,2,4,3,0,0
440208360,SU YONG HO,90,0,0,0,0,0,0,0,0
440208550,GYUNG IL,90,0,0,0,0,0,0,0,0
440208580,SUHYEONHO,90,0,0,0,0,0,0,0,0
440209070,KUM DONG NO1,33,0,0,0,0,0,0,0,0
440209470,DONGWON-HO,30,0,300,5,1,3,0,5,0
440209480,HWA .YOUNG .HO,30,0,300,16,2,4,0,0,0
