scenario_id,tau_clear_s,psi_clear_deg,distance_at_t0_m,status,entered_hazard,n_entries,n_exits
INT_440008040_538009631_20231201_1206,29.600,1.374,21.401,cleared_after_entry,1,1,1
INT_440127410_229598000_20231201_1209,44.400,4.070,82.062,cleared_after_entry,1,1,1
INT_440127410_636015779_20231201_1226,45.800,2.717,25.928,cleared_after_entry,1,1,1
INT_440127410_370109000_20231201_1242,19.800,0.934,37.885,cleared_after_entry,1,1,1
INT_440700180_370109000_20231201_1305,104.200,13.761,37.885,cleared_after_entry,1,1,1
INT_440008040_357988000_20231201_1803,56.200,5.764,97.140,cleared_after_entry,1,1,1
INT_440008040_414346000_20231201_1907,0.000,0.000,75.068,never_entered,0,0,0
INT_440008040_564995000_20231201_2050,44.600,4.325,80.909,cleared_after_entry,1,1,1
INT_440005000_564995000_20231201_2113,0.000,0.000,80.909,never_entered,0,0,0
INT_440104800_309901000_20231201_2125,0.000,0.000,97.140,never_entered,0,0,0
INT_440075240_538007378_20231202_0201,0.000,0.000,123.940,never_entered,0,0,0
INT_440008040_538005895_20231202_0655,19.200,0.605,41.437,cleared_after_entry,1,1,1
INT_440008040_212175000_20231202_0855,49.600,3.633,84.202,cleared_after_entry,1,1,1
INT_440108150_636091232_20231202_1110,126.200,13.584,54.555,cleared_after_entry,1,1,1
INT_441925000_229464000_20231202_1530,0.000,0.000,113.071,never_entered,0,0,0
INT_440155260_229464000_20231202_1533,0.000,0.000,113.071,never_entered,0,0,0
INT_440313250_636019207_20231202_1540,0.000,0.000,112.722,never_entered,0,0,0
INT_440155330_215141000_20231202_1606,81.600,8.119,75.186,cleared_after_entry,1,1,1
INT_440155260_440288000_20231202_1820,0.000,0.000,29.522,never_entered,0,0,0
INT_440075240_440288000_20231202_1820,0.000,0.000,29.522,never_entered,0,0,0
INT_440008040_255805575_20231202_1944,18.000,0.481,28.306,cleared_after_entry,1,1,1
INT_440008040_305126000_20231202_2249,17.400,0.412,34.540,cleared_after_entry,1,1,1
INT_440008040_636020701_20231203_0007,39.200,1.553,27.459,cleared_after_entry,1,1,1
INT_440127410_211549000_20231203_0040,0.000,0.000,112.722,never_entered,0,0,0
INT_440700180_373579000_20231203_0056,102.000,11.539,27.735,cleared_after_entry,1,1,1
INT_440127410_256143000_20231203_0213,28.600,0.833,22.277,cleared_after_entry,1,1,1
INT_440127410_636019207_20231203_0330,0.000,0.000,112.722,never_entered,0,0,0
INT_440008040_477271900_20231203_0750,60.200,7.627,101.263,cleared_after_entry,1,1,1
INT_440005000_477271900_20231203_0815,0.000,0.000,101.263,never_entered,0,0,0
INT_440075240_477271900_20231203_0815,0.000,0.000,101.263,never_entered,0,0,0
INT_440155330_563006800_20231203_1304,54.800,6.053,93.254,cleared_after_entry,1,1,1
INT_440104800_477624100_20231203_1317,0.000,0.000,112.722,never_entered,0,0,0
INT_440702880_477624100_20231203_1318,0.000,0.000,112.722,never_entered,0,0,0
INT_440008040_255805575_20231203_1328,17.400,0.423,28.306,cleared_after_entry,1,1,1
INT_440008040_229326000_20231203_1353,74.000,7.846,113.071,cleared_after_entry,1,1,1
INT_440008040_563142800_20231203_1426,42.000,3.543,85.739,cleared_after_entry,1,1,1
INT_440313250_563142800_20231203_1430,136.200,17.436,85.739,cleared_after_entry,1,1,1
INT_440155330_477726500_20231203_1449,17.200,0.339,28.306,cleared_after_entry,1,1,1
INT_440008040_636020383_20231203_1747,93.200,11.679,113.071,cleared_after_entry,1,1,1
INT_440335980_636018037_20231203_1926,0.000,0.000,100.046,never_entered,0,0,0
INT_440155330_636018529_20231204_0135,21.000,0.656,29.415,cleared_after_entry,1,1,1
INT_440155330_563152700_20231204_0206,20.200,0.811,39.798,cleared_after_entry,1,1,1
INT_440108150_563152700_20231204_0232,111.600,11.340,39.798,cleared_after_entry,1,1,1
INT_440155330_477624100_20231204_0250,0.000,0.000,112.722,never_entered,0,0,0
INT_440155330_563142800_20231204_0331,0.000,0.000,85.739,never_entered,0,0,0
INT_440335980_636017686_20231204_0950,0.000,0.000,123.940,never_entered,0,0,0
INT_441925000_636017686_20231204_0950,0.000,0.000,123.940,never_entered,0,0,0
INT_440016540_440006300_20231204_0957,38.000,13.898,12.412,cleared_after_entry,1,1,1
INT_440700180_441387000_20231204_1348,0.000,0.000,34.355,never_entered,0,0,0
INT_440155330_636015181_20231204_1537,40.600,4.528,70.216,cleared_after_entry,1,1,1
INT_440008040_563158600_20231204_1912,45.800,2.495,20.524,cleared_after_entry,1,1,1
INT_440018500_218776000_20231204_2250,0.000,0.000,112.722,never_entered,0,0,0
INT_440008040_636018223_20231204_2312,29.200,2.022,51.703,cleared_after_entry,1,1,1
INT_440113610_566335000_20231204_2316,0.000,0.000,81.371,never_entered,0,0,0
INT_440155330_338459000_20231204_2329,0.000,0.000,44.598,never_entered,0,0,0
INT_440030820_636018223_20231204_2335,103.000,11.709,51.703,cleared_after_entry,1,1,1
INT_440008040_229326000_20231205_0222,0.000,0.000,113.071,never_entered,0,0,0
INT_440008040_311000922_20231205_0242,62.800,6.273,97.140,cleared_after_entry,1,1,1
INT_440700180_440273000_20231205_0325,64.000,15.974,18.168,cleared_after_entry,1,1,1
INT_440030820_440151000_20231205_0405,83.600,9.882,33.170,cleared_after_entry,1,1,1
INT_440155330_371714000_20231205_0548,25.000,1.549,47.595,cleared_after_entry,1,1,1
INT_440104800_232031320_20231205_1006,0.000,0.000,113.071,never_entered,0,0,0
INT_441925000_232031320_20231205_1010,0.000,0.000,113.071,never_entered,0,0,0
INT_440113610_440108790_20231205_1115,16.400,1.368,12.412,cleared_after_entry,1,1,1
INT_440008040_220059000_20231205_1242,60.800,6.701,106.611,cleared_after_entry,1,1,1
INT_440132580_413383270_20231205_1730,107.800,12.529,51.393,cleared_after_entry,1,1,1
INT_440008040_538009273_20231205_1758,14.600,0.164,21.401,cleared_after_entry,1,1,1
INT_440108150_538009273_20231205_1828,117.600,12.259,21.401,cleared_after_entry,1,1,1
INT_440008040_218426000_20231205_1858,0.000,0.000,112.722,never_entered,0,0,0
INT_440008040_212283000_20231205_2100,13.800,0.159,23.754,cleared_after_entry,1,1,1
INT_440005000_564796000_20231205_2132,138.000,20.225,57.585,cleared_after_entry,1,1,1
INT_440184720_441933000_20231206_0828,134.400,17.123,52.652,cleared_after_entry,1,1,1
INT_440104800_636021129_20231206_0930,125.000,15.493,50.152,cleared_after_entry,1,1,1
INT_440713100_636021129_20231206_0931,120.000,14.628,50.152,cleared_after_entry,1,1,1
INT_440051510_440108790_20231206_0930,0.000,0.000,12.412,never_entered,0,0,0
INT_440051510_440108790_20231206_1045,56.800,12.223,12.412,cleared_after_entry,1,1,1
INT_440700180_574002930_20231206_1111,75.000,7.046,20.248,cleared_after_entry,1,1,1
INT_441925000_210493000_20231206_1132,39.400,2.538,28.178,cleared_after_entry,1,1,1
INT_441925000_440013330_20231206_1155,7.000,0.080,12.298,cleared_after_entry,1,1,1
INT_440713100_563491000_20231206_1517,131.600,16.637,66.098,cleared_after_entry,1,1,1
INT_440313250_563491000_20231206_1517,133.000,16.880,66.098,cleared_after_entry,1,1,1
INT_440108150_354727000_20231206_1724,101.600,11.471,30.270,cleared_after_entry,1,1,1
INT_440132580_440048210_20231206_2236,48.200,13.450,12.777,cleared_after_entry,1,1,1
INT_440075240_636020707_20231207_0027,0.000,0.000,113.071,never_entered,0,0,0
INT_440702880_563161200_20231207_0354,0.000,0.000,103.394,never_entered,0,0,0
INT_440008040_219155000_20231207_0552,87.400,10.591,112.722,cleared_after_entry,1,1,1
INT_440155330_574002930_20231207_0609,11.800,0.098,20.248,cleared_after_entry,1,1,1
INT_440155330_538007486_20231207_0634,65.600,6.742,85.804,cleared_after_entry,1,1,1
INT_440127410_636015950_20231207_0639,0.000,0.000,64.353,never_entered,0,0,0
INT_440005000_538007486_20231207_0705,0.000,0.000,85.804,never_entered,0,0,0
INT_440184720_636015779_20231207_0737,94.400,10.251,25.928,cleared_after_entry,1,1,1
INT_440700180_636015779_20231207_0738,89.600,9.445,25.928,cleared_after_entry,1,1,1
INT_440155330_636092271_20231207_0746,63.600,6.913,112.722,cleared_after_entry,1,1,1
INT_440108150_440309000_20231207_1304,53.200,15.303,12.298,cleared_after_entry,1,1,1
INT_440155330_229937000_20231207_1322,25.800,0.743,23.754,cleared_after_entry,1,1,1
INT_440127410_372023000_20231207_1446,14.800,0.209,26.177,cleared_after_entry,1,1,1
INT_440108150_372023000_20231207_1511,115.600,11.952,26.177,cleared_after_entry,1,1,1
INT_440155330_374858000_20231207_2010,0.000,0.000,112.488,never_entered,0,0,0
INT_440113610_374858000_20231207_2029,0.000,0.000,112.488,never_entered,0,0,0
INT_440155330_431296000_20231207_2246,0.000,0.000,97.140,never_entered,0,0,0
INT_440155330_311703000_20231208_0304,34.200,1.670,18.601,cleared_after_entry,1,1,1
INT_440713100_538009437_20231208_0414,0.000,0.000,73.805,never_entered,0,0,0
